x,y,frame,year,month,day,hour,radius,max_vort,mean_vort,mean_vort_850,mean_vort_700,mean_vort_500,max_trunc_vort,track_id,mean_u200,mean_u850,mean_skt,mean_land_frac,mcz_tcwv,vortex_depth,over_land,dvo850_dt,acc_land_time,total_land_time,qshear_850,ushear_850,mean_cape,mcz_cape,mean_dthetae_dp_900_750,mean_dthetae_dp_750_500,mean_land_skt,mean_sst,mean_swvl1_grad,mean_swvl2_grad,mean_swvl1,mean_swvl2,olr_90,olr_75,olr_50,qshear_850_background,ushear_850_background,mean_q_850,orography_height,peak_vorticity,reached_peak,mean_prcp_400,mean_prcp_800,max_prcp_400,max_prcp_800,mean_vimfd_400,mean_v200,mean_v500,mean_v850,mean_u500,zonal_speed,merid_speed,mean_prcp_imerg
81,19.75,93181,1989,8,18,12,3.75,30.96699715,4.232438564,4.111863613,4.353013039,4.177584171,3.454546928,139715,-16.11949158,0.654453278,298.4315491,0.97,56.35114288,1.075567758,1,-0.175429344,30,66,0.002332257,-14.943207,568.362691,607.7858347,0.02964321,0.036429853,298.3767,301.6091,2.04E-07,1.98E-07,0.35447463,0.352862,-278.5084888,-263.3076101,-228.2324968,0.003154761,-12.140164,0.015814815,573.6587467,4.73328352,1,0.452938547,0.298768339,5.952915367,5.952915367,-15.62067281,1.321578026,1.587060213,0.551859796,-3.627314806,-15.23528675,4.625,
80,20,93187,1989,8,18,18,3.75,30.05365372,4.638054848,4.951350689,4.324759007,3.847847462,3.515780926,139715,-17.06144524,2.797537565,296.4076233,0.99,56.74401093,0.678785231,1,-0.098398685,36,66,0.001821017,-15.823431,264.7763754,348.6140287,0.034639504,0.036475771,296.48434,301.53214,2.36E-07,2.19E-07,0.35405713,0.34972644,-274.357942,-271.0100671,-262.2949166,0.003043725,-12.034342,0.0156446,219.8853964,4.73328352,1,0.602766197,0.384492327,10.17551853,10.17551853,-14.05935883,0.272781849,3.81597805,1.888476372,-3.069604397,-17.38431348,4.625,
79,20.25,93193,1989,8,19,0,3.75,26.62269211,4.463457108,4.410550117,4.516364098,4.365484238,3.257749557,139715,-16.81524467,4.218251705,295.6476746,1,55.81338501,1.013528226,1,-0.312405944,42,66,0.002995936,-15.7843485,159.2990326,168.3358029,0.028949355,0.034112947,295.7392,,1.90E-07,2.02E-07,0.36122832,0.35747012,-275.5626981,-265.7470541,-248.9503101,0.003449323,-12.096767,0.015611497,222.3664043,4.73328352,1,0.520809529,0.346824237,11.51577849,11.51577849,-9.495820789,0.993642986,1.231570721,-0.723537147,-1.973646879,-10.84783732,6.9375,
78.75,20.75,93199,1989,8,19,6,3.5,28.28812408,4.129936218,4.105654716,4.154218197,3.388676643,2.890969038,139715,-17.57540321,2.388574123,302.2383728,1,56.22803879,0.835130967,1,-0.379986525,48,66,0.003325187,-12.234155,373.6774481,488.9169746,0.024146514,0.043892636,302.58295,,1.79E-07,1.79E-07,0.3487249,0.3481173,-284.4175305,-277.4977908,-264.0683774,0.003116094,-11.232009,0.015997984,266.5651008,4.73328352,1,0.622131355,0.399238052,12.52925204,12.52925204,-9.853533057,-0.110278584,4.096477985,-0.818234921,-3.022871733,-12.97500103,9.25,
77.5,21.25,93205,1989,8,19,12,3.5,39.46098709,3.592100859,3.423959494,3.760241985,3.042366028,2.497776508,139715,-19.16909599,2.640026331,298.9006653,1,56.85021973,0.975820687,1,-0.033333778,54,66,0.004884916,-13.195095,542.6204805,734.2864949,0.021261859,0.059503838,298.87143,,1.77E-07,1.74E-07,0.34729257,0.3448243,-279.3490743,-272.5390847,-245.9745876,0.003932649,-10.931348,0.016419584,456.9594857,4.73328352,1,0.820909055,0.335211661,14.33503012,14.33503012,-27.55520512,0.700287938,1.783644199,-0.048560001,-3.668389797,-23.70795017,13.875,
76,22.25,93211,1989,8,19,18,3.25,29.16949844,4.493712425,4.831028938,4.156395912,2.442146063,2.824301481,139715,-19.04646301,3.658578873,297.3301086,0.95,56.94328308,0.434919887,1,-0.06016469,60,66,0.004955317,-12.648845,455.1339016,414.7347519,0.032807275,0.068787198,297.67233,300.52408,2.76E-07,2.84E-07,0.33816868,0.32842204,-280.3193644,-269.6282144,-241.629484,0.004045181,-9.895706,0.016773596,282.4619293,4.73328352,1,0.74137367,0.377119293,11.03161175,11.03161175,-9.328009883,1.973954678,1.196481824,-0.577490091,-5.080894947,-8.561249662,6.9375,
76.5,22,93217,1989,8,20,0,3.5,23.78533936,3.622471809,3.44379425,3.801149368,2.084172726,2.377447128,139715,-19.36100388,4.036254406,296.5721741,0.98,55.33905411,0.667996598,1,-0.446854353,66,66,0.004217434,-11.456919,252.8656586,187.7724334,0.019350758,0.069360285,296.69394,300.4878,2.47E-07,2.60E-07,0.34302297,0.33720437,-284.3307282,-278.6314587,-268.8724358,0.003873506,-10.681449,0.016327692,288.4347261,4.73328352,1,0.485411073,0.305521159,9.929078008,9.929078008,-2.370774209,3.740911961,2.50244236,0.422589034,-4.657064915,8.576450655,-4.625,
87,18,93235,1989,8,20,18,3.75,5.991062641,1.76046288,1.856061697,1.664864182,2.351969004,1.335371256,139928,-20.90929222,4.786708832,300.8128967,0.13,59.6930809,1.13664694,0,0.38897419,0,36,0.002754529,-7.055639,1180.069069,647.715474,0.036781587,0.022338916,297.13358,301.5831,8.62E-08,8.08E-08,0.35002398,0.35229155,-256.459208,-231.1695574,-202.7779717,0.002859934,-10.349244,0.014626724,-0.097304993,4.112976551,0,0.661739398,0.442657753,3.642579083,3.642579083,-11.34075653,-1.871431708,-1.543370843,1.658928275,-1.799022794,8.797272776,0,
87.5,18,93241,1989,8,21,0,4,7.415994644,2.251312971,2.400018454,2.102607727,1.538170934,1.724345446,139928,-18.99283409,5.986070156,300.6891479,0.13,58.69391632,0.561479229,0,0.323114753,0,36,0.002460313,-7.733378,992.8600543,369.414941,0.035696828,0.022304379,296.53467,301.53296,8.39E-08,6.16E-08,0.3511231,0.35222036,-239.2982935,-208.8927946,-176.388077,0.002300202,-11.009055,0.014752671,-0.189194175,4.112976551,0,0.848969624,0.561991636,3.896339616,4.190185948,-23.96113185,-3.217986822,-1.1488837,1.779217124,-2.656960726,6.597954582,-4.625,
87.75,17.5,93247,1989,8,21,6,4.5,6.793195724,2.236434698,2.334494829,2.138373852,1.49343884,1.981600761,139928,-17.99970055,7.600494385,301.6832275,0.05,58.25818634,0.585983307,0,0.287743807,0,36,0.001764143,-10.660702,652.7699794,989.1292142,0.025727651,0.027831248,303.44684,301.53055,5.76E-08,5.32E-08,0.3594116,0.35490307,-246.5817049,-206.6528962,-170.304433,0.002819719,-10.515759,0.015360992,0.54591928,4.112976551,0,0.885941421,0.864466789,4.224520306,8.504986444,-24.73205592,-4.872274399,-1.120714664,0.848569095,-1.459200621,0,-4.625,
87.5,17.5,93253,1989,8,21,12,4.5,24.71119881,2.51798892,2.602671385,2.433306456,1.650838971,2.299833059,139928,-17.16183853,6.468720913,301.2320557,0.09,60.18732452,0.593011133,0,0.333256364,0,36,0.00183449,-11.553283,741.8697323,913.2334211,0.032188394,0.023721881,298.9779,301.53055,9.35E-08,7.65E-08,0.3628538,0.36181325,-263.2562272,-247.3028125,-204.2695744,0.003234663,-10.478728,0.015358815,0.913476008,4.112976551,0,0.677096147,0.532431551,15.88303909,15.88303909,-16.61846148,-5.335661411,-1.815027952,0.840328395,-1.249215007,-2.205470449,0,
87.5,17.5,93259,1989,8,21,18,4.25,56.62968445,3.115666866,3.230341911,3.00099206,2.226368189,2.648113489,139928,-16.02239609,6.539565563,300.9669189,0.09,62.88460922,0.640272502,0,0.362179756,0,36,0.002493189,-14.079912,924.5106222,532.0470243,0.036573909,0.0178016,297.09503,301.53055,3.12E-08,4.82E-08,0.35434377,0.35612997,-235.4515547,-213.8764439,-186.0136539,0.003071248,-10.064866,0.014846043,0.913476008,4.112976551,0,1.274434796,0.674580615,8.611126667,8.611126667,-24.52525864,-5.638011456,-1.521797299,1.512536287,-2.128825426,-2.205470449,2.3125,
87.25,17.75,93265,1989,8,22,0,4,23.40582275,3.926235199,4.154904366,3.697565317,2.503694057,3.024192572,139928,-13.76454449,5.519988537,300.7788391,0.13,63.2330513,0.536259562,0,0.385451078,0,36,0.00203605,-14.430216,513.2994778,421.0828037,0.03597872,0.01891369,296.6535,301.49994,1.11E-07,7.99E-08,0.359953,0.3567413,-245.2173124,-219.0808405,-158.9677533,0.002408129,-11.294749,0.015257935,0.637808462,4.112976551,0,1.394431613,0.69984448,6.277610335,15.59023848,-35.82173768,-4.349381924,-0.777152777,0.301149726,-3.060023308,-4.404830573,2.3125,
87,17.75,93271,1989,8,22,6,4,15.82101154,4.287717819,4.749401569,3.826034069,2.637402534,3.419015646,139928,-13.43295383,4.021191597,301.7232056,0.13,62.75854492,0.447350028,0,0.275711179,0,36,0.001205352,-13.158722,462.8836306,648.7487211,0.036957103,0.01918995,302.03464,301.51724,8.41E-08,7.14E-08,0.36704654,0.36163366,-265.3055596,-245.7251557,-183.0129882,0.002982208,-10.677381,0.015248738,-0.189194175,4.112976551,0,1.251364016,0.79822693,7.558961599,10.39180755,-35.67650934,-3.762349129,-0.11025995,0.240124434,-2.371051788,-6.60724586,0,
86.5,17.75,93277,1989,8,22,12,4,20.17226791,4.621761799,4.856185436,4.387338161,3.604920387,3.575614929,139928,-15.10618496,3.825925589,300.8155212,0.19,63.31320953,0.670665959,0,0.132466555,0,36,0.001603876,-13.291234,465.1208867,416.6892258,0.039741624,0.013118591,297.9735,301.5143,7.94E-08,7.99E-08,0.36896932,0.36764085,-274.0067419,-224.887615,-161.803794,0.003436328,-10.516361,0.0151302,-0.005415811,4.112976551,0,0.814737558,0.645104269,15.78857604,15.78857604,-15.11155344,-3.975967169,-0.726291716,0.643818676,-1.839826226,-4.404830573,4.625,
86.5,18.25,93283,1989,8,22,18,4,23.80341339,4.784529686,4.871078491,4.697980881,4.015778065,3.683948755,139928,-17.49878693,2.757978439,300.2569275,0.29,62.53577423,0.795116366,0,0.14644587,0,36,0.00119793,-14.909317,516.2690713,314.8735431,0.03376352,0.009933973,297.358,301.53165,9.18E-08,6.73E-08,0.35994253,0.36110258,-252.0702043,-241.3176941,-217.6915048,0.003178002,-9.804133,0.014909102,0.270251735,4.112976551,0,0.879790688,0.644156928,12.74989822,12.74989822,-15.75731649,-6.036840439,0.298894644,1.637919188,-5.215095997,0,6.9375,
86.5,18.5,93289,1989,8,23,0,4,23.50035477,5.036921024,5.063407421,5.010434151,3.527255774,3.86850667,139928,-17.44649124,3.924772739,300.0953369,0.29,61.0303421,0.689329023,0,0.10870254,0,36,4.85E-05,-14.075902,369.2926746,130.5394919,0.029086458,0.011796278,296.75455,301.4982,1.16E-07,1.05E-07,0.3568,0.35763717,-253.1342808,-221.6001026,-188.9868821,0.002636205,-10.816929,0.015013235,0.454030098,4.112976551,0,0.702011397,0.493692045,8.635352432,8.635352432,-17.06617595,-4.815372944,1.522050977,1.000895977,-4.400871754,-4.385996905,2.3125,
86,18.5,93295,1989,8,23,6,4,22.5147171,4.990755558,5.367735863,4.613774776,3.26112628,3.901353836,139928,-16.55607605,2.432790756,302.1585388,0.36,60.93563843,0.52220585,0,-0.041319013,0,36,0.002288317,-14.050299,483.0050925,696.9216658,0.021694675,0.01189032,303.27786,301.50238,1.46E-07,1.18E-07,0.36098397,0.3592944,-266.3910873,-241.5970578,-217.8461526,0.003137536,-10.515639,0.015126432,-1.199975176,4.112976551,0,0.701714907,0.53296143,6.842820094,7.93419953,-11.49560843,-3.265095711,0.332429498,0.088102207,-2.866556644,-6.578995358,2.3125,
85.75,18.75,93301,1989,8,23,12,3.75,26.25568581,5.210247517,5.44639492,4.974099636,3.277266502,3.785868645,139928,-15.85302734,4.037454605,300.3227844,0.36,61.64954376,0.549550973,0,0.010202289,0,36,0.003040728,-13.296853,419.0574662,691.4286407,0.024538932,0.015500013,298.3965,301.5287,1.02E-07,1.07E-07,0.36109546,0.36086094,-262.8935532,-245.1601925,-208.574769,0.00364508,-9.692679,0.015664162,1.464811099,4.112976551,0,0.328659806,0.328308851,2.897157517,5.587960314,-1.474087649,-4.261557102,-1.092980266,2.35042882,-2.714793921,-2.189775924,4.625,
85.75,19,93307,1989,8,23,18,3.75,32.76589203,5.465577126,5.806826115,5.12432909,3.636736631,3.921758413,139928,-16.08652687,2.913263798,299.4178772,0.46,61.61449051,0.552676783,0,0.155254602,0,36,0.002605006,-13.687613,362.3579306,445.3297908,0.024412219,0.0284328,297.1172,301.5287,1.13E-07,9.50E-08,0.36252627,0.36154345,-268.5207368,-259.4850663,-230.9039124,0.003389722,-8.7484865,0.015671792,-5.151209997,4.112976551,0,0.933631471,0.499363065,7.986136782,7.986136782,-12.01451541,-2.326244116,0.959470451,0.055144195,-4.570159912,0,4.625,
85.75,19.25,93313,1989,8,24,0,3.75,29.41556168,5.66520834,6.182138443,5.14827776,3.773201704,4.09637785,139928,-15.13272572,2.084581375,299.2349548,0.46,60.80244827,0.508270073,0,-0.022323608,0,36,0.001993365,-15.930017,267.8561067,325.0653751,0.022976096,0.031558062,296.7726,301.48212,9.63E-08,8.28E-08,0.36375433,0.36193815,-268.4588777,-237.6772356,-193.2895823,0.002970308,-10.031431,0.01572806,5.507935102,4.112976551,1,0.836092198,0.488648343,13.43588823,13.43588823,-14.62928163,-1.315812588,1.417749286,0.545427561,-2.517108202,-4.366411719,2.3125,
85.25,19.25,93319,1989,8,24,6,3.75,40.22836304,5.14328146,5.480045795,4.806517124,3.337540388,3.877111197,139928,-13.7504549,2.447986841,301.322998,0.54,59.67713547,0.53418126,0,-0.279734135,0,36,0.003093989,-15.942104,454.9328875,778.0661736,0.012286552,0.038945684,301.50717,301.47824,9.29E-08,8.69E-08,0.36792874,0.3643493,-270.5406363,-264.5198492,-225.2343254,0.003216615,-9.429169,0.01583008,1.740478645,4.112976551,1,0.703385091,0.490153178,5.090199268,5.090199268,-14.04847764,-0.414409339,1.153928876,-0.913361073,-1.387415409,-6.549617579,0,
85,19.25,93325,1989,8,24,12,3.75,22.73853683,4.679748058,4.844948292,4.514548779,2.811790466,3.53690958,139928,-14.16854286,3.253702402,299.7911377,0.54,60.55137253,0.540777995,0,-0.207213283,0,36,0.002697439,-17.66134,348.0469117,590.5258518,0.021112012,0.036549772,298.72324,301.47836,8.63E-08,8.52E-08,0.3670726,0.36690238,-265.5066017,-250.6626601,-211.8348439,0.00374117,-8.663744,0.016017519,1.740478645,4.112976551,1,0.421944388,0.299239967,3.489555904,3.489555904,-2.513596655,-1.718108058,-0.043682281,0.868086398,-1.419017673,-6.549617579,0,
84.5,19.25,93331,1989,8,24,18,4,15.10506916,4.487278938,4.957548141,4.017009735,2.94261694,3.462684631,139928,-16.14435577,3.807991743,298.7229614,0.62,62.28649139,0.480953107,1,-0.036223769,6,36,0.002871558,-17.714312,362.7425771,364.7317796,0.033813706,0.032257783,297.3986,301.4639,1.15E-07,1.05E-07,0.36534703,0.36442032,-260.6985525,-251.3336319,-223.627984,0.0033829,-8.021927,0.016213235,309.2016812,4.112976551,1,0.775260058,0.452190172,4.630258302,4.630258302,-15.16502984,-1.337718964,1.658399224,0.948288739,-3.06712532,-8.732823439,4.625,
84,19.75,93337,1989,8,25,0,4,10.41599846,4.267644882,4.757808685,3.777480602,2.473120689,3.464462042,139928,-15.24024677,2.552087784,297.6742249,0.77,61.75263977,0.412699178,1,-0.217103362,12,36,0.002850294,-19.85304,237.6772722,270.5983026,0.02480356,0.036148346,296.82806,301.41284,1.44E-07,1.24E-07,0.3672151,0.3661506,-252.5121976,-217.2911666,-190.5533144,0.00313,-9.071407,0.016301969,645.6998653,4.112976551,1,0.422437121,0.357708522,4.002131267,4.002131267,-8.03238283,-1.738141656,1.986379266,-0.529817283,-3.542247057,-2.176469535,4.625,
84.25,19.75,93343,1989,8,25,6,4,11.65603733,3.707624912,3.886549234,3.528700113,2.301599979,3.028477907,139928,-16.3199234,1.461541295,301.0905457,0.7,61.48669434,0.53767055,1,-0.52307713,18,36,0.003323103,-19.204441,418.7565634,479.2838613,0.021363333,0.037988989,301.07416,301.44095,1.54E-07,1.32E-07,0.36745054,0.3660202,-237.6430634,-223.5718618,-197.9439815,0.003080501,-8.102253,0.015784996,494.4502719,4.112976551,1,0.394191202,0.350676827,2.550676789,4.764110011,-3.937774845,-2.694016218,2.804446697,1.122889519,-2.679851294,2.176469535,-2.3125,
84.25,19.5,93349,1989,8,25,12,4,19.22277641,3.055575609,3.098459959,3.012691021,1.945794702,2.418307781,139928,-16.4142952,2.652559757,299.6228638,0.62,62.36171722,0.610604265,1,-0.271974564,24,36,0.003604095,-15.909601,564.964481,388.3963223,0.031550452,0.034186601,298.7803,301.44095,2.13E-07,1.85E-07,0.36659077,0.36701453,-238.6148501,-224.4161888,-200.1539481,0.003752896,-7.0378833,0.015801102,472.2130899,4.112976551,1,0.266191182,0.205671446,6.291030363,6.291030363,-3.90731845,-0.867584229,0.950306237,1.396608829,-1.391241431,-15.25900914,6.9375,
82.5,20.5,93355,1989,8,25,18,4.25,26.64354515,2.684549809,3.035664558,2.333435059,1.613526464,2.48452878,139928,-14.76371098,2.388698101,297.3430786,0.93,62.5902977,0.408567908,1,-0.00655508,30,36,0.003420298,-16.850002,371.401438,263.7719682,0.030736071,0.044248113,297.18744,301.33966,1.55E-07,1.45E-07,0.35958222,0.36028203,-249.6083115,-233.4805439,-203.0922559,0.003151941,-6.1337376,0.016075471,472.3968683,4.112976551,1,0.478264323,0.396638015,11.81973341,11.81973341,-7.927507849,-2.917500257,2.440218449,0.844885886,-3.651360273,-21.66054438,11.5625,
81.75,20.75,93361,1989,8,26,0,4.5,25.52862358,2.378534317,2.776891232,1.980177402,1.15295136,2.40519762,139928,-13.78120995,3.031168222,296.5710449,0.96,61.08967972,0.296072007,1,-0.07933116,36,36,0.003769966,-17.500261,244.2150645,224.6172248,0.02766204,0.03973489,296.61752,301.16937,1.84E-07,1.65E-07,0.35862133,0.3587829,-258.0111732,-249.879444,-224.8077968,0.002748309,-6.920909,0.01598407,329.784858,4.112976551,1,0.351308146,0.364494828,6.738248446,6.738248446,-6.369583984,-1.344696522,2.457158804,-0.329381526,-3.247268915,-12.97500103,4.625,
88,18.25,93451,1989,8,29,18,3.75,50.02773285,3.398774862,3.163271904,3.634277582,2.340055466,2.529406309,140206,-14.33837318,2.327135086,300.7694397,0.16,55.3108139,0.849906594,0,0.696411371,0,84,0.003380557,-9.2655115,709.2020742,575.2002314,0.032149591,0.013909762,297.21957,301.67203,7.69E-08,5.60E-08,0.36222315,0.3651729,-238.5450091,-223.7751488,-190.5458315,0.004246888,-6.3166046,0.014576039,-0.372972539,3.549720526,0,1.360923072,0.663562467,10.65585096,10.65585096,-19.38638454,0.625998974,3.701483488,0.99140662,-5.523088455,-17.56943383,9.25,
87,18.75,93457,1989,8,30,0,4,25.47440529,4.00149107,3.873038292,4.129943848,3.449035883,3.22581768,140206,-12.85988045,1.920670033,300.340271,0.22,55.34147263,0.949594691,0,0.294109464,0,84,0.003004628,-9.3660965,526.1412504,430.0986439,0.032204526,0.015611183,296.61758,301.80536,1.33E-07,1.06E-07,0.36297968,0.3620318,-221.0588354,-186.1034494,-139.0281674,0.003682128,-7.1747823,0.01492815,-0.372972539,3.549720526,0,1.156345083,0.660905327,14.11525538,14.11525538,-30.07991446,1.537493706,3.578153372,0.929206789,-4.328800678,-24.08753517,11.5625,
85.25,19.5,93463,1989,8,30,6,4,59.86323929,3.6924932,3.864766836,3.520219326,3.241461515,3.117625237,140206,-11.8609848,2.061228275,301.6732483,0.54,55.36229324,0.76394835,0,-0.100601554,0,84,0.002029059,-10.7934675,543.9878802,861.1550412,0.0362572,-0.000241841,301.80334,301.79514,9.56E-08,9.38E-08,0.36560652,0.36332184,-221.0962502,-187.0600207,-148.3244943,0.003238311,-5.681734,0.014896245,-1.751310267,3.549720526,0,0.97816667,0.599108232,11.99279949,11.99279949,-23.38595983,1.73670578,1.687965751,1.406267881,-5.144637585,-23.97844293,11.5625,
84.25,20,93469,1989,8,30,12,3.75,30.4151001,3.982976913,3.828549862,4.137404442,3.934387922,3.024614573,140206,-12.13769054,1.478013754,299.2985535,0.7,56.84047318,1.110545967,1,0.127962708,6,84,0.002758942,-10.291005,417.1604903,752.5794205,0.042317871,0.00068721,298.7299,301.7687,1.17E-07,1.14E-07,0.3603409,0.35987902,-261.0497526,-235.897539,-172.9359395,0.003711112,-5.1661587,0.015170003,605.2686253,3.549720526,0,0.498333092,0.370132277,5.781766436,5.781766436,-6.851199644,0.780871332,2.287630558,1.179570436,-5.192893028,-17.38431348,9.25,
83.25,20.5,93475,1989,8,30,18,3.75,41.40862656,4.807087898,4.934292316,4.679883957,3.993896484,3.373550653,140206,-11.69650555,0.666618347,296.9859314,0.89,57.72238159,0.767683383,1,0.143173695,12,84,0.002447528,-10.437801,339.8882827,512.4007157,0.048387199,0.001197261,296.6356,301.7108,1.42E-07,1.26E-07,0.36263552,0.36015922,-249.0306272,-233.7274815,-196.3775492,0.003686466,-4.6295757,0.015334767,223.6528529,3.549720526,0,1.080096285,0.508393603,20.81010659,20.81010659,-24.19269887,0.694815814,2.751669407,1.882104635,-6.131979465,-17.3284355,6.9375,
82.25,20.75,93481,1989,8,31,0,3.75,39.04810333,4.530658245,4.533458233,4.527858257,3.957842112,3.310961962,140206,-11.30511856,1.164193869,296.4371033,0.93,57.25942993,0.87195094,1,-0.071343064,18,84,0.002226936,-13.913712,264.3201588,337.5829318,0.039544214,0.008088526,296.2437,301.79626,1.44E-07,1.29E-07,0.36340827,0.36016315,-246.592181,-231.236904,-193.9505769,0.003137025,-5.4358416,0.015441543,402.6529792,3.549720526,1,0.979931487,0.453752534,16.59883202,16.59883202,-24.73533668,1.426311374,3.204408169,0.054687738,-3.39409399,-12.97500103,4.625,
81.75,21,93487,1989,8,31,6,3.75,32.42390442,4.315337181,4.447439671,4.183235168,3.82850647,3.230864525,140206,-12.88066769,0.735246301,300.7090454,0.96,58.00383759,0.809695143,1,-0.143496394,24,84,0.001754937,-12.238249,527.2569006,599.2622679,0.026264511,0.019621313,301.02084,301.66376,1.40E-07,1.29E-07,0.3652992,0.3631234,-247.5899086,-229.2127641,-200.8074597,0.002285966,-4.220691,0.015479961,308.4665678,3.549720526,1,1.025587122,0.560967663,8.805978505,8.805978505,-17.82091493,0.446250886,3.790208817,0.507923126,-1.243326306,-6.476714209,9.25,
81.5,21.75,93493,1989,8,31,12,3.5,24.60276413,4.216385841,4.408078671,4.024693489,2.177285194,3.023969173,140206,-14.04533005,1.379851222,298.1116943,0.98,59.41610718,0.450971874,1,0.051517963,30,84,0.002812835,-12.4830475,461.3126101,553.6880165,0.029870394,0.021581657,298.34198,301.60132,1.38E-07,1.29E-07,0.36578053,0.36318627,-232.4174652,-211.7924404,-184.6367898,0.003096583,-3.5943735,0.01577833,270.1487789,3.549720526,1,0.828180222,0.361323213,13.60668859,13.60668859,-26.9114652,1.253746152,3.075000048,1.231079221,-0.706252694,-6.443616273,9.25,
